Fecha,IdVehiculo,IdModelo,IdCliente,Estado,Year,Precio
2015-04-06,3372,17,4692,Segunda Mano,2008,15216
2015-10-29,3373,12,14158,Segunda-Mano,2005,34828
2018-08-14,3374,9,15024,Segunda\Mano,2015,34140
2016-08-02,3375,15,13929,Segunda\Mano,2005,16488
2022-10-22,3376,5,1608,Segunda/Mano,2017,13336
2019-08-12,3377,18,29390,Segunda-Mano,2018,27503
2015-08-22,3378,12,29286,segunda mano,2013,33862
2018-07-29,3379,10,29718,Segunda/Mano,2014,27147
2019-05-20,3380,18,21243,Segunda/Mano,2013,20689
2017-03-15,3381,1,15971,Segunda/Mano,2016,22028
2017-10-29,3382,18,2374,Segunda Mano,2016,26303
2023-02-25,3383,14,17735,Segunda/Mano,2009,15038
2015-11-27,3384,8,15089,Nuevo,2015,42833
2021-01-25,3385,4,9241,Segunda\Mano,2018,30397
2021-12-03,3386,11,29729,segunda mano,2015,21713
2019-02-10,3387,14,2927,Segunda Mano,2010,25290
2017-08-27,3388,10,8963,Nuevo,2017,39677
2016-07-13,3389,19,3907,Nuevo,2016,25119
2017-02-09,3390,19,26164,Segunda-Mano,2005,15367
2021-11-12,3391,5,14076,Segunda-Mano,2007,12841
2019-09-17,3392,13,20506,Nuevo,2019,48647
2023-08-20,3393,2,9782,Nuevo,2023,33995
2021-08-23,3394,15,7032,Segunda/Mano,2007,12890
2021-07-26,3395,12,2000,Nuevo,2021,52944
2018-05-02,3396,13,28603,Segunda-Mano,2005,28723
2015-07-18,3397,3,12558,Segunda/Mano,2010,37164
2019-03-28,3398,10,10689,Segunda Mano,2008,19602
2019-05-25,3399,8,28658,Nuevo,2019,39986
2021-07-29,3400,10,20066,Segunda\Mano,2008,25805
2023-01-18,3401,13,5561,Segunda\Mano,2020,41744
2019-02-23,3402,13,22112,Segunda-Mano,2012,37087
2019-12-20,3403,11,17577,segunda mano,2010,18698
2019-04-16,3404,12,17085,Nuevo,2019,38717
2022-02-05,3405,4,27597,Nuevo,2022,28040
2015-11-11,3406,11,15318,Segunda-Mano,2003,18824
2020-02-01,3407,7,24401,Segunda/Mano,2015,28281
2021-01-02,3408,6,24299,segunda mano,2012,16033
2015-05-25,3409,5,7961,segunda mano,2009,14016
2016-02-18,3410,15,28496,Segunda-Mano,2012,12044
2019-04-16,3411,13,6524,Segunda-Mano,2006,22847
2020-09-20,3412,15,22257,Nuevo,2020,26588
2021-01-19,3413,12,24627,Nuevo,2021,50589
2017-12-27,3414,3,22809,Nuevo,2017,44618
2016-06-22,3415,17,14151,Segunda-Mano,2006,17565
2015-11-18,3416,5,852,Segunda-Mano,2011,21052
2020-03-30,3417,18,13405,Nuevo,2020,41712
2022-03-02,3418,9,5813,Segunda-Mano,2021,32855
2017-12-26,3419,7,26731,Segunda/Mano,2013,27839
2015-03-13,3420,11,28663,Segunda\Mano,2010,25862
2018-11-17,3421,13,22933,Nuevo,2018,45865
2022-08-05,3422,9,9590,Nuevo,2022,38251
2021-02-03,3423,11,4770,Segunda-Mano,2010,15441
2018-09-24,3424,19,13092,Segunda-Mano,2016,23120
2016-05-31,3425,5,28610,Segunda-Mano,2011,14644
2019-02-17,3426,10,1904,Nuevo,2019,42375
2020-10-05,3427,12,3576,Segunda\Mano,2015,34937
2021-01-13,3428,9,12057,Segunda/Mano,2017,31707
2016-07-03,3429,14,12004,Segunda\Mano,2010,20081
2019-01-10,3430,15,27597,Nuevo,2019,26713
2016-04-07,3431,13,26757,segunda mano,2003,33793
2019-09-05,3432,14,9758,Segunda\Mano,2015,30868
2016-12-31,3433,15,26389,Segunda Mano,2013,20497
2017-07-13,3434,17,13654,Segunda-Mano,2016,17676
2015-06-12,3435,12,26109,Segunda-Mano,2006,26525
2021-01-01,3436,10,18464,Segunda\Mano,2006,24466
2016-12-05,3437,3,17174,Segunda/Mano,2009,36286
2018-11-29,3438,19,27765,Segunda Mano,2008,13052
2019-07-11,3439,5,16344,segunda mano,2004,12093
2021-10-19,3440,13,12686,Segunda Mano,2017,31781
2018-04-16,3441,7,6277,Nuevo,2018,38274
2020-06-01,3442,8,7986,Segunda-Mano,2013,32216
2019-03-04,3443,14,1808,Nuevo,2019,29548
2017-09-27,3444,16,10970,Segunda Mano,2002,16695
2020-05-14,3445,13,23966,Segunda\Mano,2017,30890
2019-06-09,3446,7,15390,Segunda/Mano,2014,34695
2016-04-06,3447,8,13125,Nuevo,2016,44264
2020-04-09,3448,10,10070,Segunda/Mano,2016,28326
2016-03-14,3449,8,13349,Segunda\Mano,2015,34533
2018-10-09,3450,10,22769,Nuevo,2018,49536
2023-03-27,3451,3,12932,Nuevo,2023,38285
2020-06-14,3452,14,3831,Segunda\Mano,2014,17167
2017-11-11,3453,11,10181,Segunda Mano,2005,18239
2022-12-04,3454,9,10980,Nuevo,2022,39388
2021-08-30,3455,19,8686,Nuevo,2021,24510
2018-11-03,3456,16,4739,Segunda-Mano,2011,23155
2017-06-08,3457,10,7793,Segunda Mano,2012,27240
2018-09-15,3458,8,20682,Segunda/Mano,2003,29178
2017-12-23,3459,14,15311,Nuevo,2017,34369
2016-12-22,3460,15,28685,Nuevo,2016,28902
2019-01-27,3461,5,5527,Segunda\Mano,2012,15466
2023-10-31,3462,3,4036,Segunda\Mano,2011,22139
2023-01-01,3463,3,1832,Segunda Mano,2020,22293
2018-06-22,3464,9,4439,segunda mano,2011,24511
2020-07-11,3465,7,23494,Nuevo,2020,36679
2022-04-12,3466,13,20310,Segunda/Mano,2020,47017
2019-07-25,3467,16,13328,Segunda Mano,2013,19489
2020-03-29,3468,13,7221,Segunda-Mano,2012,34004
2020-04-27,3469,13,4382,segunda mano,2011,31755
2018-06-16,3470,14,6764,Segunda\Mano,2009,21655
2019-07-31,3471,10,28114,Nuevo,2019,45272
2020-11-06,3472,11,16838,Segunda/Mano,2015,18219
2022-12-25,3473,9,19560,Nuevo,2022,37771
2020-04-13,3474,5,23674,Segunda-Mano,2019,19335
2021-06-30,3475,5,18610,Nuevo,2021,25314
2015-12-28,3476,10,24499,Segunda Mano,2010,21089
2021-10-29,3477,4,29169,Segunda-Mano,2015,22168
2015-02-06,3478,5,16482,Nuevo,2015,25032
2018-11-20,3479,11,21751,segunda mano,2017,32702
2018-07-12,3480,7,3144,Nuevo,2018,38468
2023-08-16,3481,3,8040,Nuevo,2023,39411
2022-03-23,3482,11,13650,Nuevo,2022,40702
2023-11-30,3483,15,6822,Nuevo,2023,28743
2016-10-31,3484,8,19884,Segunda/Mano,2006,32057
2016-09-19,3485,6,25483,Nuevo,2016,45096
2016-06-14,3486,6,20436,Nuevo,2016,39690
2015-07-15,3487,6,23726,Segunda\Mano,2002,15257
2019-04-06,3488,11,18163,Segunda Mano,2004,17686
2020-09-15,3489,10,13510,segunda mano,2008,29805
2021-01-20,3490,6,16465,Segunda/Mano,2017,23364
2022-05-21,3491,15,625,Segunda\Mano,2014,17034
2021-08-12,3492,2,5779,Segunda\Mano,2014,32026
2016-08-23,3493,10,8146,Nuevo,2016,50241
2016-07-24,3494,14,24737,segunda mano,2008,15794
2018-01-14,3495,6,29180,Nuevo,2018,34557
2019-09-13,3496,10,7838,Segunda-Mano,2008,34955
2023-05-12,3497,4,16596,Nuevo,2023,27905
2018-11-07,3498,3,17626,Nuevo,2018,44668
2023-09-21,3499,8,25289,Nuevo,2023,46856
2019-02-19,3500,16,3027,Segunda\Mano,2014,22047
2017-08-26,3501,9,14996,Nuevo,2017,42595
2022-02-01,3502,18,1520,Nuevo,2022,29046
2020-01-28,3503,5,6979,Segunda/Mano,2019,15579
2023-09-03,3504,5,13951,Nuevo,2023,20956
2022-01-16,3505,14,8188,Segunda-Mano,2012,20409
2021-08-30,3506,16,25910,Segunda/Mano,2007,14837
2023-12-02,3507,3,15596,Nuevo,2023,39674
2019-10-06,3508,15,23150,Segunda/Mano,2014,12371
2015-11-19,3509,12,29423,segunda mano,2000,21812
2023-11-09,3510,13,28813,Nuevo,2023,49653
2016-12-17,3511,4,24276,Segunda/Mano,2006,16275
2023-09-11,3512,14,7741,Nuevo,2023,35841
2022-03-14,3513,13,648,Segunda Mano,2010,28664
2021-06-02,3514,13,9160,Segunda Mano,2014,26359
2019-03-20,3515,6,15894,Nuevo,2019,31860
2015-09-24,3516,15,19134,Segunda Mano,2013,18384
2023-10-07,3517,16,22320,Segunda-Mano,2022,17366
2022-09-02,3518,8,16044,segunda mano,2010,30451
2018-05-12,3519,13,26052,Segunda Mano,2005,30204
2015-07-27,3520,12,14948,Segunda\Mano,2004,28690
2021-01-18,3521,17,4105,Segunda-Mano,2007,15240
2021-06-20,3522,10,1014,Segunda Mano,2020,31129
2018-04-16,3523,11,12359,Segunda Mano,2016,22455
2015-11-27,3524,12,2630,Nuevo,2015,52421
2019-03-03,3525,7,17288,Segunda\Mano,2012,33298
2022-09-08,3526,7,5636,Segunda Mano,2020,20087
2021-12-07,3527,3,28280,Nuevo,2021,41095
2022-05-20,3528,7,20536,segunda mano,2012,25537
2021-08-12,3529,14,19810,Segunda/Mano,2017,21811
2023-12-05,3530,15,23935,Segunda-Mano,2018,19670
2022-07-29,3531,13,8261,Nuevo,2022,48473
2019-05-20,3532,15,7481,Segunda-Mano,2016,14785
2020-11-30,3533,19,7713,Segunda/Mano,2012,21210
2019-02-15,3534,7,23396,Segunda/Mano,2015,30707
2017-12-21,3535,17,15530,Nuevo,2017,28758
2018-03-09,3536,15,8673,Nuevo,2018,28766
2016-04-14,3537,4,26351,Segunda Mano,2002,19963
2016-05-26,3538,6,1611,Segunda\Mano,2004,26944
2023-12-16,3539,11,13286,Segunda Mano,2014,25142
2022-02-09,3540,12,22610,Segunda\Mano,2010,23443
2017-07-25,3541,9,23574,Nuevo,2017,42302
2018-09-10,3542,10,25527,Segunda-Mano,2010,31088
2016-04-10,3543,12,8681,Nuevo,2016,49416
2015-08-27,3544,14,21930,Nuevo,2015,35280
2023-09-20,3545,14,17899,Segunda-Mano,2008,18824
2017-06-20,3546,7,2389,Segunda/Mano,2014,35061
2019-08-02,3547,4,12175,Segunda\Mano,2007,17772
2022-11-02,3548,9,22662,Segunda-Mano,2018,30700
2017-10-21,3549,10,8630,Nuevo,2017,43530
2015-07-27,3550,2,25600,Nuevo,2015,44816
2018-12-10,3551,18,2701,Segunda/Mano,2008,23787
2017-08-22,3552,17,23216,Nuevo,2017,26137
2016-11-04,3553,14,26442,Segunda-Mano,2007,20468
2022-06-05,3554,3,7387,segunda mano,2012,21437
2016-04-04,3555,19,20311,Segunda Mano,2005,18842
2022-12-20,3556,14,17545,Segunda Mano,2009,17569
2023-07-21,3557,13,13874,segunda mano,2008,39261
2020-07-17,3558,10,27694,Segunda\Mano,2007,30758
2022-09-05,3559,3,13501,Segunda-Mano,2012,28763
2017-09-27,3560,16,15526,Segunda-Mano,2004,24068
2023-11-29,3561,18,8468,Nuevo,2023,30902
2020-11-17,3562,12,206,Segunda/Mano,2005,24121
2016-12-27,3563,7,1247,Nuevo,2016,39124
2019-08-28,3564,2,20094,Segunda Mano,2008,28217
2022-09-28,3565,1,3312,Segunda/Mano,2008,21153
2023-07-27,3566,9,16078,Segunda-Mano,2014,23768
2020-02-26,3567,12,24330,Nuevo,2020,52616
2015-03-09,3568,16,6141,Nuevo,2015,27741
2017-01-12,3569,9,8389,Segunda Mano,2005,22274
2017-10-17,3570,20,11869,Segunda\Mano,2003,24885
2021-08-21,3571,18,9108,Nuevo,2021,36649
2022-06-03,3572,11,16891,Nuevo,2022,29889
2018-07-24,3573,10,11008,Segunda Mano,2005,27254
2016-10-26,3574,14,29155,Segunda/Mano,2005,21528
2023-05-05,3575,9,6036,Segunda/Mano,2021,38696
2022-04-28,3576,13,3696,segunda mano,2018,37690
2018-07-17,3577,10,18915,Segunda-Mano,2016,26604
2016-03-28,3578,15,24405,Segunda/Mano,2008,17750
2017-07-11,3579,20,15063,Segunda-Mano,2015,24230
2023-03-18,3580,10,638,Segunda Mano,2020,27001
2020-07-19,3581,8,17974,Segunda/Mano,2019,43852
2020-01-03,3582,1,5799,Segunda Mano,2019,19787
2016-05-10,3583,9,28323,Segunda Mano,2010,27890
2023-09-16,3584,11,8880,Nuevo,2023,35397
2022-08-12,3585,10,13661,Segunda\Mano,2012,27623
2023-11-18,3586,15,4466,Segunda Mano,2013,10235
2023-04-13,3587,8,493,Nuevo,2023,50831
2016-05-29,3588,16,9804,Nuevo,2016,28524
2017-03-28,3589,9,25952,Nuevo,2017,53715
2021-04-23,3590,16,4176,Segunda Mano,2013,23851
2015-04-07,3591,19,10385,Segunda Mano,2003,14062
2015-08-15,3592,1,427,Segunda Mano,2002,15236
2021-01-16,3593,6,6205,Segunda/Mano,2006,19355
2017-01-21,3594,18,8249,Nuevo,2017,39636
2022-10-07,3595,13,11727,Segunda Mano,2016,42577
2022-11-02,3596,4,27047,segunda mano,2016,20826
2021-05-15,3597,13,17317,segunda mano,2013,30554
2021-07-04,3598,12,23073,Segunda/Mano,2009,25950
2018-01-31,3599,13,406,segunda mano,2004,29971
2016-03-20,3600,7,23238,Segunda-Mano,2003,17757
2021-03-25,3601,12,16966,Nuevo,2021,50544
2022-03-18,3602,10,3675,Segunda Mano,2017,19878
2022-05-03,3603,9,16686,Nuevo,2022,49515
2018-06-09,3604,5,12559,Nuevo,2018,21278
2020-05-01,3605,8,23884,Nuevo,2020,48647
2023-05-19,3606,7,22745,Segunda Mano,2020,32890
2015-09-07,3607,4,2017,Nuevo,2015,27991
2020-10-06,3608,7,8337,Nuevo,2020,34254
2019-10-28,3609,20,23254,Segunda Mano,2014,26497
2018-06-16,3610,15,23481,Segunda/Mano,2011,16179
2015-02-27,3611,10,564,Nuevo,2015,37105
2018-08-05,3612,6,13388,Segunda/Mano,2009,25211
2018-09-04,3613,13,13434,segunda mano,2006,42018
2022-11-12,3614,13,490,Nuevo,2022,65142
2021-06-19,3615,17,29087,Nuevo,2021,29353
2018-09-10,3616,17,12491,Nuevo,2018,26692
2017-09-30,3617,18,2725,Nuevo,2017,33133
2020-09-26,3618,5,5953,Segunda Mano,2007,17715
2017-03-27,3619,5,4902,Segunda/Mano,2007,12173
2020-07-03,3620,9,5657,Nuevo,2020,51794
2017-04-28,3621,1,779,Segunda Mano,2015,25409
2015-06-27,3622,8,18756,Segunda-Mano,2010,30533
2020-03-28,3623,9,26565,Nuevo,2020,48432
2021-04-10,3624,8,516,Segunda/Mano,2014,31655
2015-11-24,3625,16,1524,Segunda Mano,2001,16657
2023-12-04,3626,8,28784,Segunda/Mano,2013,28644
2022-04-14,3627,13,10909,Segunda Mano,2013,30448
2016-11-29,3628,15,17475,Nuevo,2016,20441
2023-05-27,3629,18,1199,segunda mano,2013,27918
2023-12-24,3630,16,23788,Segunda-Mano,2013,20507
2019-09-29,3631,15,10374,segunda mano,2016,21187
2023-03-15,3632,10,11634,Nuevo,2023,43867
2018-08-05,3633,12,5986,Segunda-Mano,2015,33573
2016-04-24,3634,10,403,Segunda\Mano,2014,34520
2018-03-28,3635,13,8563,Segunda/Mano,2009,31685
2018-02-21,3636,4,10125,Segunda Mano,2016,21052
2023-04-30,3637,11,1415,Segunda\Mano,2012,17039
2015-03-28,3638,13,24474,Nuevo,2015,62549
2020-05-28,3639,12,18166,Segunda\Mano,2018,29825
2019-04-20,3640,18,5429,Nuevo,2019,34125
2018-07-28,3641,4,28405,Segunda-Mano,2017,17531
2020-09-10,3642,9,22860,Segunda-Mano,2008,25121
2015-10-04,3643,8,18847,Nuevo,2015,55398
2023-08-18,3644,13,3225,Segunda/Mano,2021,32152
2020-07-08,3645,18,7556,Segunda/Mano,2018,21180
2018-08-11,3646,10,4066,Segunda\Mano,2005,25961
2020-05-23,3647,9,11952,Segunda-Mano,2019,38156
2021-10-12,3648,14,21628,Segunda/Mano,2008,18547
2017-12-18,3649,12,16226,Segunda Mano,2005,32712
2015-11-17,3650,4,8534,Segunda\Mano,2002,15340
2016-06-12,3651,13,14767,Nuevo,2016,51621
2017-02-23,3652,6,15646,Segunda-Mano,2005,19104
2023-11-27,3653,7,11798,Nuevo,2023,38982
2018-06-24,3654,15,1716,Nuevo,2018,26537
2023-06-24,3655,17,24720,Nuevo,2023,29250
2020-09-22,3656,14,25603,Segunda-Mano,2012,22516
2022-03-12,3657,13,367,segunda mano,2013,39491
2018-07-27,3658,11,20191,Segunda-Mano,2012,22200
2022-05-16,3659,12,5548,Nuevo,2022,43372
2017-07-13,3660,7,22417,Segunda-Mano,2009,28566
2021-10-02,3661,9,14584,Segunda-Mano,2015,28194
2021-07-26,3662,16,27573,segunda mano,2013,21347
2018-04-08,3663,13,5546,Segunda Mano,2004,31813
2018-07-04,3664,8,16116,Segunda-Mano,2005,25907
2020-05-09,3665,15,24647,Nuevo,2020,25901
2016-04-06,3666,5,233,Segunda Mano,2010,16202
2023-06-08,3667,15,20171,Segunda/Mano,2009,9716
2021-06-04,3668,10,18387,Nuevo,2021,34798
2021-04-13,3669,20,2457,Segunda-Mano,2016,30134
2016-02-18,3670,11,17776,Segunda-Mano,2015,28044
2018-01-09,3671,20,12251,segunda mano,2007,27948
2023-10-14,3672,11,1001,Nuevo,2023,35232
2018-01-24,3673,20,701,Segunda/Mano,2017,27802
2023-02-19,3674,7,9518,Segunda Mano,2020,23197
2023-05-14,3675,12,3622,Segunda/Mano,2021,37042
2022-09-20,3676,1,4483,segunda mano,2011,14664
2019-05-12,3677,15,1136,Segunda/Mano,2009,17106
2022-09-14,3678,5,16389,Segunda\Mano,2016,16249
2018-05-14,3679,11,14186,Nuevo,2018,33282
2016-04-07,3680,7,9101,Segunda Mano,2015,30632
2019-06-28,3681,17,25715,Segunda Mano,2005,13263
2022-06-21,3682,20,2246,Nuevo,2022,43029
2015-03-15,3683,18,1175,segunda mano,2010,23818
2020-06-22,3684,13,8675,Segunda-Mano,2017,33645
2019-04-18,3685,17,11770,Segunda\Mano,2016,19618
2022-01-28,3686,8,19253,segunda mano,2013,25972
2023-06-27,3687,12,8663,Segunda-Mano,2021,42315
2018-02-03,3688,15,11197,segunda mano,2009,20452
2020-06-24,3689,10,2531,segunda mano,2019,26811
2015-04-19,3690,3,5414,Nuevo,2015,46958
2015-03-29,3691,8,1674,Nuevo,2015,55295
2016-01-03,3692,7,24880,Nuevo,2016,46246
2022-05-17,3693,10,6523,Segunda\Mano,2011,20153
2020-04-07,3694,14,10898,Segunda Mano,2009,21245
2018-12-19,3695,17,18856,segunda mano,2012,15090
2019-10-18,3696,7,11246,Nuevo,2019,45109
2017-08-07,3697,14,9978,Segunda/Mano,2015,23275
2020-08-06,3698,20,6546,Nuevo,2020,34277
2019-03-14,3699,7,15899,Nuevo,2019,43308
2022-12-07,3700,10,29111,Nuevo,2022,45035
2018-04-25,3701,19,2533,Segunda/Mano,2006,18197
2020-05-13,3702,11,27774,Segunda\Mano,2014,26926
2022-11-24,3703,11,24252,Nuevo,2022,35162
2016-01-05,3704,10,15263,Segunda Mano,2010,20439
2018-12-18,3705,2,12367,Segunda Mano,2008,17286
2020-01-06,3706,9,23397,Segunda\Mano,2012,25452
2018-02-19,3707,14,7004,segunda mano,2008,20129
2016-01-17,3708,2,2133,Nuevo,2016,34163
2020-06-04,3709,9,3268,Segunda Mano,2008,26502
2020-08-27,3710,13,23591,segunda mano,2013,33421
2018-03-26,3711,10,23934,segunda mano,2016,29591
2017-03-28,3712,15,19126,Segunda-Mano,2010,13623
2018-12-22,3713,4,20809,Segunda Mano,2006,19805
2023-02-12,3714,16,1477,Nuevo,2023,29880
2016-06-12,3715,11,12673,Segunda/Mano,2001,22995
2015-12-05,3716,6,22432,Nuevo,2015,33833
2015-08-09,3717,7,5181,Nuevo,2015,41418
2023-11-18,3718,20,16785,Segunda Mano,2017,27142
2019-10-19,3719,6,16762,Nuevo,2019,34628
2023-09-14,3720,19,18204,Segunda/Mano,2013,16580
2022-01-29,3721,11,17433,Segunda\Mano,2015,16977
2023-12-24,3722,11,716,Segunda-Mano,2020,21945
2019-03-26,3723,7,1037,Segunda-Mano,2012,31223
2023-06-11,3724,17,17551,Nuevo,2023,22329
2021-01-20,3725,16,21566,Nuevo,2021,26075
2018-07-29,3726,14,8395,Segunda Mano,2007,14893
2020-09-08,3727,10,19406,Segunda\Mano,2005,20383
2017-05-01,3728,8,2386,Segunda-Mano,2006,17633
2020-05-02,3729,12,10014,Nuevo,2020,44721
2020-05-18,3730,11,2040,Nuevo,2020,42893
2018-05-19,3731,15,4347,Segunda/Mano,2003,15460
2016-12-04,3732,13,29358,segunda mano,2013,49841
2018-05-16,3733,11,23130,Segunda\Mano,2007,21141
2021-10-08,3734,5,10455,Segunda\Mano,2008,11203
2023-01-21,3735,4,11824,Nuevo,2023,33455
2017-02-15,3736,10,2939,Segunda-Mano,2011,31890
2017-01-29,3737,8,6461,Segunda/Mano,2016,26386
2023-03-14,3738,5,21734,Nuevo,2023,27063
2016-12-31,3739,20,21065,Segunda\Mano,2002,21130
2021-08-03,3740,8,1916,Segunda\Mano,2012,24845
2018-07-23,3741,18,21598,Nuevo,2018,32930
2022-01-13,3742,1,1918,segunda mano,2014,14778
2021-10-15,3743,15,17610,Segunda Mano,2019,24444
2017-06-04,3744,8,26953,Segunda/Mano,2003,20157
2023-04-06,3745,15,29690,Segunda Mano,2016,12100
2022-04-03,3746,1,994,Segunda Mano,2011,13772
2021-09-22,3747,17,10547,Segunda/Mano,2014,14855
2020-06-06,3748,11,14597,Nuevo,2020,38288
2021-01-29,3749,20,1663,Segunda/Mano,2015,23689
2017-10-31,3750,11,21985,Segunda Mano,2005,18034
2019-09-10,3751,16,16761,Nuevo,2019,28069
2019-12-25,3752,10,28916,Nuevo,2019,38499
2018-07-30,3753,7,24438,Segunda/Mano,2017,26089
2017-06-11,3754,18,6178,Segunda-Mano,2014,23278
2018-12-02,3755,4,15766,Segunda/Mano,2003,15887
2015-07-24,3756,7,24512,Segunda Mano,2012,22744
2018-05-13,3757,16,8081,segunda mano,2011,21636
2015-10-22,3758,10,18097,Nuevo,2015,41378
2016-03-07,3759,16,17303,Segunda Mano,2002,22793
2016-05-13,3760,9,6808,Segunda-Mano,2002,26636
2023-07-12,3761,18,2886,Segunda-Mano,2019,26620
2020-04-26,3762,8,3577,Segunda-Mano,2012,25916
2017-05-29,3763,5,16204,Segunda-Mano,2008,12622
2021-06-28,3764,5,17983,Segunda/Mano,2020,18013
2022-07-12,3765,9,7832,Segunda/Mano,2009,26378
2016-04-19,3766,5,16186,Nuevo,2016,22289
2020-10-18,3767,16,8801,Segunda\Mano,2010,22726
2015-11-17,3768,7,19940,Segunda/Mano,2004,15613
2021-10-02,3769,14,16736,Segunda-Mano,2017,31766
2019-03-08,3770,8,2551,Nuevo,2019,54557
2021-01-12,3771,11,6908,Segunda-Mano,2015,21800
2021-05-30,3772,5,20352,Segunda-Mano,2019,19746
2017-03-10,3773,13,697,Segunda-Mano,2009,40220
2017-03-07,3774,16,12250,Segunda Mano,2002,16938
2018-01-10,3775,8,10471,Nuevo,2018,55325
2021-01-01,3776,10,6713,Segunda-Mano,2017,31350
2022-11-27,3777,9,12214,Nuevo,2022,50111
2016-09-27,3778,2,5481,Nuevo,2016,37136
2017-01-05,3779,8,22206,Segunda\Mano,2002,22353
2021-06-27,3780,12,14220,Nuevo,2021,46540
2021-01-10,3781,12,118,Nuevo,2021,37064
2021-08-27,3782,5,25154,Nuevo,2021,23143
2018-04-06,3783,3,2129,Segunda Mano,2010,36831
2019-06-13,3784,13,25480,Segunda-Mano,2006,33404
2020-07-10,3785,15,24100,Segunda Mano,2013,14204
2018-08-13,3786,9,16966,Nuevo,2018,40587
2023-09-13,3787,8,12720,Segunda\Mano,2011,24891
2023-06-18,3788,10,26798,Segunda-Mano,2022,41768
2018-02-14,3789,7,21783,Segunda Mano,2012,25316
2018-06-23,3790,12,24088,Nuevo,2018,46477
2023-04-10,3791,10,10810,Segunda\Mano,2022,26817
2020-03-07,3792,10,2312,Segunda/Mano,2008,25153
2023-12-26,3793,11,14738,Nuevo,2023,42507
2022-08-06,3794,16,26035,Segunda\Mano,2015,18426
2022-05-19,3795,15,7097,Segunda-Mano,2007,8517
2020-11-01,3796,12,10361,Nuevo,2020,41009
2021-11-29,3797,7,82,Segunda\Mano,2020,28097
2016-06-30,3798,20,4771,Nuevo,2016,40731
2022-10-16,3799,2,18990,Segunda/Mano,2009,23873
2021-01-14,3800,11,21948,Segunda/Mano,2013,18837
2016-12-13,3801,8,18805,Nuevo,2016,40326
2023-10-30,3802,8,23950,segunda mano,2012,24887
2021-03-21,3803,9,26923,Segunda/Mano,2006,19752
2019-10-30,3804,13,18476,Segunda-Mano,2016,52190
2021-04-01,3805,9,2968,Segunda\Mano,2010,23239
2019-12-14,3806,14,7004,Segunda Mano,2011,21454
2023-05-23,3807,14,10158,Segunda Mano,2015,23559
2015-10-09,3808,3,21697,Nuevo,2015,48330
2020-11-27,3809,14,17822,segunda mano,2014,21060
2022-05-20,3810,7,13226,Segunda/Mano,2018,26003
2021-03-14,3811,11,3840,segunda mano,2020,22744
2023-09-17,3812,4,15200,Segunda/Mano,2021,25659
2015-03-29,3813,14,18687,Segunda Mano,2000,14992
2021-12-03,3814,14,25251,Segunda-Mano,2017,24603
2018-02-07,3815,11,8140,Segunda Mano,2006,24529
2022-01-22,3816,8,28080,Segunda/Mano,2020,34456
2022-12-13,3817,7,55,Nuevo,2022,34878
2023-10-24,3818,5,11534,Segunda Mano,2021,20440
2020-12-13,3819,1,27310,Segunda\Mano,2017,19288
2017-10-19,3820,10,18996,Segunda-Mano,2012,30497
2019-01-15,3821,3,21297,Segunda-Mano,2012,27810
2021-09-17,3822,8,22595,Segunda-Mano,2018,26934
2016-03-07,3823,4,29329,Segunda-Mano,2010,24932
2021-04-04,3824,12,27382,Segunda\Mano,2018,30744
2019-03-16,3825,3,7978,Segunda/Mano,2018,33077
2023-09-03,3826,3,23709,Segunda-Mano,2021,35430
2016-09-18,3827,10,2063,Segunda\Mano,2008,18084
2020-03-18,3828,3,20406,Segunda Mano,2012,26326
2017-07-04,3829,4,17540,Nuevo,2017,34483
2021-01-30,3830,7,28004,Nuevo,2021,38291
2021-12-16,3831,5,28465,segunda mano,2020,22578
2022-08-24,3832,11,26892,Segunda Mano,2017,30504
2015-05-30,3833,16,12679,Segunda\Mano,2002,16139
2015-04-09,3834,4,3494,Nuevo,2015,30249
2015-01-24,3835,17,20458,Segunda/Mano,2013,17355
2019-10-28,3836,16,11716,Segunda-Mano,2007,17582
2022-06-19,3837,7,8459,Segunda Mano,2012,20654
2017-09-22,3838,9,27218,segunda mano,2007,35540
2015-03-21,3839,14,6709,segunda mano,2013,25320
2021-05-23,3840,14,19824,segunda mano,2012,22384
2020-04-15,3841,4,3888,Segunda-Mano,2015,19202
2019-03-25,3842,11,24066,Segunda Mano,2014,30198
2019-09-14,3843,12,26942,Segunda Mano,2010,27308
2018-03-28,3844,18,1551,Segunda\Mano,2014,24004
2020-06-11,3845,19,28503,Nuevo,2020,25424
2015-08-13,3846,18,18270,Segunda Mano,2009,26231
2023-05-31,3847,18,26648,Segunda Mano,2022,20767
2017-02-18,3848,6,5003,Segunda/Mano,2011,22285
2015-03-05,3849,14,3667,Segunda\Mano,2011,23915
2021-09-16,3850,12,10189,Nuevo,2021,43008
2023-10-19,3851,14,3910,Nuevo,2023,31927
2022-05-31,3852,3,27065,Segunda Mano,2013,25275
2019-02-18,3853,9,21650,Nuevo,2019,48297
2015-01-15,3854,16,10301,Nuevo,2015,33115
2022-01-29,3855,20,6346,Segunda\Mano,2007,26348
2019-08-03,3856,12,1732,Segunda Mano,2014,25566
2019-04-16,3857,5,14217,Segunda/Mano,2012,17878
2023-02-12,3858,15,9670,Segunda\Mano,2020,18754
2021-06-12,3859,3,16151,segunda mano,2019,25374
